title,release_date_uais,magic_number,profit_uais,type_uais,age_restriction
Где живет Надежда?,,211008416.0,2000.0,Видео,«12+» для детей старше 12 лет
Тэли и Толи,Sat Jan 09 2016 00:00:00 GMT+0300 (MSK),111005916.0,1301350.5,Кино,«12+» для детей старше 12 лет
Маленькие люди,,111006216.0,20250.0,Кино,«12+» для детей старше 12 лет
Пальмы в снегу,Mon Jul 04 2016 00:00:00 GMT+0300 (MSK),121006116.0,1750742.5,Кино,«16+» для детей старше 16 лет
НАШИ .,,217002216.0,83623.0,Видео,«12+» для детей старше 12 лет
Чудо в Крыму,,111005716.0,32900.0,Кино,«12+» для детей старше 12 лет
"БЛИЖЕ, ЧЕМ КАЖЕТСЯ.",,111004316.0,59635.0,Кино,«6+» для детей старше шести лет
Новый Гулливер.,,111003816.0,3200.0,Кино,«0+» для любой зрительской аудитории
Взорвать Гитлера,,121005716.0,1012970.51,Кино,«18+» запрещено для детей
Ключ от преисподней,,121005816.0,3162713.5,Кино,«18+» запрещено для детей
Каждому своё,Mon Jul 04 2016 00:00:00 GMT+0300 (MSK),121007316.0,3123331.0,Кино,«18+» запрещено для детей
Несносные леди,,121007416.0,60531051.94,Кино,«16+» для детей старше 16 лет
Элвис и Никсон,,121007616.0,2060823.0,Кино,«18+» запрещено для детей
Маруся (Marussia),,111005516.0,30200.0,Кино,«12+» для детей старше 12 лет
"Громче, чем бомбы",Mon Jul 04 2016 00:00:00 GMT+0300 (MSK),121007516.0,2925092.01,Кино,«18+» запрещено для детей
Темная Вселенная,,126002016.0,35451820.0,Видео,«6+» для детей старше шести лет
День независимости: Возрождение,,121007116.0,408816606.9,Кино,«12+» для детей старше 12 лет
Пришельцы 3,Mon Jul 04 2016 00:00:00 GMT+0300 (MSK),121007716.0,17138926.64,Кино,«12+» для детей старше 12 лет
Пришествие,,126002116.0,47800.0,Кино,«16+» для детей старше 16 лет
Танцуя с Марией,,126001816.0,274600.0,Кино,«12+» для детей старше 12 лет
Снег,Fri Jun 10 2016 00:00:00 GMT+0300 (MSK),126001716.0,256710.0,Кино,«16+» для детей старше 16 лет
Пятница (2016),,111004516.0,100511807.8,Кино,«16+» для детей старше 16 лет
"Проект ""Гора самоцветов"" (""Две недлинных сказки"", ""Налим Малиныч"", ""Храбрец"")",,214002916.0,11860.0,Видео,«0+» для любой зрительской аудитории
Сахар,Mon Oct 03 2016 00:00:00 GMT+0300 (MSK),126000516.0,1799719.51,Кино,«12+» для детей старше 12 лет
Антон Чехов,,121002416.0,1255719.0,Кино,«16+» для детей старше 16 лет
По ту сторону двери,,121004016.0,53167839.77,Кино,«18+» запрещено для детей
Алиса в Зазеркалье (2016),,121010916.0,603191180.4,Кино,«12+» для детей старше 12 лет
Неслабый пол,,121011016.0,2798595.0,Кино,«18+» запрещено для детей
Большой всплеск,Tue Sep 06 2016 00:00:00 GMT+0300 (MSK),121012116.0,15200296.13,Кино,«18+» запрещено для детей
Гонки по-итальянски,Tue Aug 09 2016 00:00:00 GMT+0300 (MSK),121010716.0,387231.0,Кино,«12+» для детей старше 12 лет
Winx Club: Спасаем животных!,,124001516.0,125178.0,Кино,«12+» для детей старше 12 лет
Пеле: Рождение легенды,,121021716.0,3915041.02,Кино,«12+» для детей старше 12 лет
Крутые меры,,121021516.0,12572951.53,Кино,«18+» запрещено для детей
О чем молчат французы,,111012016.0,95650.0,Кино,«16+» для детей старше 16 лет
Убийца .,,111011916.0,18700.0,Кино,«18+» запрещено для детей
Простая история .,,111011816.0,58720.0,Кино,«16+» для детей старше 16 лет
Эволюция. Все из ничего,,213004716.0,28450.0,Видео,«6+» для детей старше шести лет
Филлипинские страсти или Страстная неделя в поисках Хилера,,213004916.0,16100.0,Видео,«18+» запрещено для детей
Люди силы. Дым предков,,213004816.0,31250.0,Видео,«18+» запрещено для детей
Стартрек: Бесконечность,,121019416.0,373765787.1,Кино,«12+» для детей старше 12 лет
TheatreHD: Хитроумный план щёголей,Thu Jan 07 2016 00:00:00 GMT+0300 (MSK),127901315.0,229676.0,,16+
TheatreHD: Частные жизни,Sun Oct 02 2016 00:00:00 GMT+0300 (MSK),127901215.0,475128.0,,16+
TheatreHD: Щелкунчик,,117900415.0,2073074.0,,6+
TheatreHD: Электра,,127904016.0,229670.0,,«16+» для детей старше 16 лет
Gimme Danger. История Игги и The Stooges,,126005816.0,2273871.01,Кино,«18+» запрещено для детей
Поезд в Пусан,,121030816.0,8459304.83,Кино,«18+» запрещено для детей
Королевская Академия,,124005116.0,34979.5,Кино,«6+» для детей старше шести лет
Ночная игра,,121030316.0,1988742.0,Кино,«16+» для детей старше 16 лет
Анимированная жизнь,Tue Jan 12 2016 00:00:00 GMT+0300 (MSK),126005716.0,201949.5,Кино,«12+» для детей старше 12 лет
Под покровом ночи (2016),Fri Aug 12 2016 00:00:00 GMT+0300 (MSK),121030416.0,56184560.62,Кино,«18+» запрещено для детей
Наган,Tue Jan 12 2016 00:00:00 GMT+0300 (MSK),111017216.0,130176.0,Кино,«12+» для детей старше 12 лет
Хороший Мальчик,Tue Oct 11 2016 00:00:00 GMT+0300 (MSK),111009816.0,71955528.89,Кино,«12+» для детей старше 12 лет
24 снега,,113000116.0,492710.5,Кино,«16+» для детей старше 16 лет
Рыба-мечта,,111009616.0,368738.0,Кино,«18+» запрещено для детей
Остров его мечты,,212011016.0,290495.0,Видео,«12+» для детей старше 12 лет
Инопланетяне,Tue Sep 06 2016 00:00:00 GMT+0300 (MSK),114001716.0,12190.0,Кино,«6+» для детей старше шести лет
Кащей бессмертный .,,111009716.0,2000.0,Кино,«6+» для детей старше шести лет
Монах и бес,Tue Aug 09 2016 00:00:00 GMT+0300 (MSK),111013316.0,4535915.5,Кино,«12+» для детей старше 12 лет
Ура! Каникулы!,Fri Aug 12 2016 00:00:00 GMT+0300 (MSK),111009916.0,1975132.0,Кино,«6+» для детей старше шести лет
Суперплохие,,111012316.0,14177647.0,Кино,«18+» запрещено для детей
Дама Пик,,111012416.0,30393100.72,Кино,«16+» для детей старше 16 лет
Бег - это свобода,,226011916.0,404959.0,Видео,«12+» для детей старше 12 лет
Дизлайк,,111012516.0,11066749.18,Кино,«18+» запрещено для детей
Любовь и дружба,,121023516.0,11837905.53,Кино,«12+» для детей старше 12 лет
Чистое вдохновение (Истин иэйии),Tue Nov 08 2016 00:00:00 GMT+0300 (MSK),211022016.0,927986.0,Видео,«16+» для детей старше 16 лет
Шелли снова в деле,,221033216.0,13780.0,Видео,«0+» для любой зрительской аудитории
Девять жизней (2016),Sat Jan 09 2016 00:00:00 GMT+0300 (MSK),121023616.0,62222504.74,Кино,«6+» для детей старше шести лет
Все о мужчинах,Sat Jan 09 2016 00:00:00 GMT+0300 (MSK),111012716.0,62260863.65,Кино,«16+» для детей старше 16 лет
Жених (2016),,111013116.0,460714064.4,Кино,«12+» для детей старше 12 лет
Дал слово - выполняй!,,211023416.0,4160.0,Видео,«6+» для детей старше шести лет
Пространство: постигая космос,,124003916.0,2253020.0,Кино,«6+» для детей старше шести лет
Франц,,121027016.0,6574498.04,Кино,«16+» для детей старше 16 лет
Напротив Левого берега,,212021716.0,131550.0,Видео,«16+» для детей старше 16 лет
Большой собачий побег,Fri Mar 11 2016 00:00:00 GMT+0300 (MSK),124004716.0,64734023.48,Кино,«0+» для любой зрительской аудитории
Планетариум,Tue Jan 12 2016 00:00:00 GMT+0300 (MSK),121031016.0,2986806.91,Кино,«16+» для детей старше 16 лет
